order_id,product_id,customer_id,order_date,return_date,product_category,product_price,quantity,return_reason,return_status,days_to_return,payment_method,shipping_method,discount_applied,source
ORD00004386,PROD00004386,USER00004386,2024-03-08,,Electronics,79.83,3,,Not Returned,,Credit Card,Standard,28.78,synthetic_returns
ORD00000782,PROD00000782,USER00000782,2024-03-09,2024-07-30,Home,338.78,3,Changed mind,Returned,143.0,Gift Card,Next-Day,42.94,synthetic_returns
ORD00009942,PROD00009942,USER00009942,2024-03-09,,Electronics,107.39,3,,Not Returned,,PayPal,Express,11.82,synthetic_returns
ORD00001530,PROD00001530,USER00001530,2024-03-10,,Toys,301.67,1,,Not Returned,,Credit Card,Next-Day,45.02,synthetic_returns
ORD00009920,PROD00009920,USER00009920,2024-03-10,2024-03-22,Home,397.71,4,Not as described,Returned,12.0,Debit Card,Express,17.38,synthetic_returns
ORD00006147,PROD00006147,USER00006147,2024-03-11,,Toys,226.33,1,,Not Returned,,Gift Card,Next-Day,26.24,synthetic_returns
ORD00006743,PROD00006743,USER00006743,2024-03-11,,Books,198.11,3,,Not Returned,,PayPal,Standard,42.46,synthetic_returns
ORD00006547,PROD00006547,USER00006547,2024-03-12,2024-11-23,Toys,254.43,4,Wrong item,Returned,256.0,Debit Card,Standard,3.32,synthetic_returns
ORD00007399,PROD00007399,USER00007399,2024-03-12,,Electronics,397.76,2,,Not Returned,,PayPal,Express,1.5,synthetic_returns
ORD00008793,PROD00008793,USER00008793,2024-03-12,2024-11-10,Electronics,217.88,1,Not as described,Returned,243.0,PayPal,Standard,21.74,synthetic_returns
ORD00002732,PROD00002732,USER00002732,2024-03-13,,Toys,383.42,1,,Not Returned,,Credit Card,Standard,49.12,synthetic_returns
ORD00003501,PROD00003501,USER00003501,2024-03-13,,Books,453.03,1,,Not Returned,,Gift Card,Standard,49.24,synthetic_returns
ORD00004329,PROD00004329,USER00004329,2024-03-14,2023-10-05,Home,323.26,1,Not as described,Returned,-161.0,PayPal,Next-Day,48.45,synthetic_returns
ORD00006975,PROD00006975,USER00006975,2024-03-14,,Toys,22.19,1,,Not Returned,,Credit Card,Standard,31.18,synthetic_returns
ORD00008403,PROD00008403,USER00008403,2024-03-14,2023-12-26,Home,407.05,5,Defective,Returned,-79.0,Debit Card,Standard,14.7,synthetic_returns
ORD00008803,PROD00008803,USER00008803,2024-03-14,2024-12-15,Toys,282.93,2,Wrong item,Returned,276.0,Gift Card,Next-Day,34.43,synthetic_returns
ORD00006828,PROD00006828,USER00006828,2024-03-15,2023-09-16,Home,67.24,2,Defective,Returned,-181.0,PayPal,Next-Day,9.13,synthetic_returns
ORD00009030,PROD00009030,USER00009030,2024-03-15,,Books,32.82,4,,Not Returned,,Credit Card,Standard,33.31,synthetic_returns
ORD00001593,PROD00001593,USER00001593,2024-03-16,,Toys,454.6,5,,Not Returned,,Credit Card,Standard,38.04,synthetic_returns
ORD00001891,PROD00001891,USER00001891,2024-03-17,,Books,453.33,2,,Not Returned,,PayPal,Standard,43.48,synthetic_returns
ORD00002935,PROD00002935,USER00002935,2024-03-17,,Books,335.82,3,,Not Returned,,Gift Card,Next-Day,3.92,synthetic_returns
ORD00003011,PROD00003011,USER00003011,2024-03-17,2024-09-18,Home,367.55,3,Defective,Returned,185.0,Gift Card,Standard,30.07,synthetic_returns
ORD00003755,PROD00003755,USER00003755,2024-03-17,2024-06-05,Toys,23.74,5,Wrong item,Returned,80.0,PayPal,Next-Day,32.35,synthetic_returns
ORD00003065,PROD00003065,USER00003065,2024-03-18,,Electronics,66.58,2,,Not Returned,,Debit Card,Express,49.9,synthetic_returns
ORD00008180,PROD00008180,USER00008180,2024-03-18,2024-08-09,Home,240.88,2,Not as described,Returned,144.0,Gift Card,Express,29.32,synthetic_returns
ORD00008343,PROD00008343,USER00008343,2024-03-18,2024-01-03,Toys,411.02,1,Changed mind,Returned,-75.0,Debit Card,Next-Day,15.13,synthetic_returns
ORD00008681,PROD00008681,USER00008681,2024-03-18,2024-09-15,Clothing,147.57,5,Wrong item,Returned,181.0,Debit Card,Next-Day,21.96,synthetic_returns
ORD00000169,PROD00000169,USER00000169,2024-03-19,2023-06-06,Books,458.16,5,Defective,Returned,-287.0,PayPal,Express,5.2,synthetic_returns
ORD00001147,PROD00001147,USER00001147,2024-03-19,2024-06-22,Clothing,261.08,3,Not as described,Returned,95.0,Gift Card,Standard,26.72,synthetic_returns
ORD00006475,PROD00006475,USER00006475,2024-03-19,,Toys,61.41,1,,Not Returned,,Debit Card,Express,16.2,synthetic_returns
ORD00007017,PROD00007017,USER00007017,2024-03-19,2024-01-02,Clothing,340.95,2,Defective,Returned,-77.0,Debit Card,Next-Day,15.09,synthetic_returns
ORD00007113,PROD00007113,USER00007113,2024-03-19,,Books,81.35,3,,Not Returned,,PayPal,Next-Day,33.66,synthetic_returns
ORD00000367,PROD00000367,USER00000367,2024-03-20,2024-11-05,Toys,471.71,5,Wrong item,Returned,230.0,Debit Card,Next-Day,41.68,synthetic_returns
ORD00003045,PROD00003045,USER00003045,2024-03-20,,Books,340.54,2,,Not Returned,,Credit Card,Standard,17.35,synthetic_returns
ORD00009699,PROD00009699,USER00009699,2024-03-20,,Electronics,392.73,4,,Not Returned,,Gift Card,Standard,35.8,synthetic_returns
ORD00004098,PROD00004098,USER00004098,2024-03-21,2023-05-14,Clothing,37.44,5,Defective,Returned,-312.0,PayPal,Express,30.02,synthetic_returns
ORD00007220,PROD00007220,USER00007220,2024-03-21,,Clothing,450.01,3,,Not Returned,,PayPal,Next-Day,19.74,synthetic_returns
ORD00008910,PROD00008910,USER00008910,2024-03-21,,Books,327.04,5,,Not Returned,,PayPal,Standard,33.3,synthetic_returns
ORD00003305,PROD00003305,USER00003305,2024-03-22,,Home,284.68,4,,Not Returned,,Debit Card,Express,27.88,synthetic_returns
ORD00004734,PROD00004734,USER00004734,2024-03-22,,Toys,440.97,2,,Not Returned,,Credit Card,Express,3.65,synthetic_returns
ORD00000474,PROD00000474,USER00000474,2024-03-23,2024-02-25,Books,98.87,3,Changed mind,Returned,-27.0,Credit Card,Standard,17.74,synthetic_returns
ORD00002273,PROD00002273,USER00002273,2024-03-23,2023-12-18,Books,381.57,2,Wrong item,Returned,-96.0,Debit Card,Next-Day,2.65,synthetic_returns
ORD00005304,PROD00005304,USER00005304,2024-03-23,2024-12-29,Books,478.29,5,Changed mind,Returned,281.0,PayPal,Next-Day,1.57,synthetic_returns
ORD00003889,PROD00003889,USER00003889,2024-03-24,,Toys,204.35,4,,Not Returned,,Credit Card,Express,45.56,synthetic_returns
ORD00005481,PROD00005481,USER00005481,2024-03-24,,Home,105.57,4,,Not Returned,,Gift Card,Next-Day,40.14,synthetic_returns
ORD00000712,PROD00000712,USER00000712,2024-03-25,2023-10-02,Clothing,151.65,2,Defective,Returned,-175.0,Credit Card,Express,44.37,synthetic_returns
ORD00009085,PROD00009085,USER00009085,2024-03-25,,Electronics,76.47,1,,Not Returned,,Credit Card,Express,1.56,synthetic_returns
ORD00004950,PROD00004950,USER00004950,2024-03-26,2023-11-15,Books,21.23,1,Defective,Returned,-132.0,Debit Card,Express,21.72,synthetic_returns
ORD00006261,PROD00006261,USER00006261,2024-03-26,,Books,172.97,4,,Not Returned,,PayPal,Next-Day,29.45,synthetic_returns
ORD00004960,PROD00004960,USER00004960,2024-03-27,2023-08-17,Electronics,174.78,3,Not as described,Returned,-223.0,PayPal,Standard,39.3,synthetic_returns
ORD00009436,PROD00009436,USER00009436,2024-03-27,,Clothing,480.54,3,,Not Returned,,Credit Card,Standard,0.55,synthetic_returns
ORD00006496,PROD00006496,USER00006496,2024-03-28,2024-10-17,Electronics,169.86,5,Changed mind,Returned,203.0,Debit Card,Express,44.97,synthetic_returns
ORD00001111,PROD00001111,USER00001111,2024-03-29,2023-06-28,Toys,490.26,3,Changed mind,Returned,-275.0,Credit Card,Next-Day,38.12,synthetic_returns
ORD00003464,PROD00003464,USER00003464,2024-03-29,2024-07-15,Home,383.77,2,Defective,Returned,108.0,Debit Card,Express,8.2,synthetic_returns
ORD00004502,PROD00004502,USER00004502,2024-03-29,,Books,480.89,3,,Not Returned,,Credit Card,Standard,39.27,synthetic_returns
ORD00002545,PROD00002545,USER00002545,2024-03-30,2023-09-20,Clothing,202.94,4,Changed mind,Returned,-192.0,Debit Card,Next-Day,18.24,synthetic_returns
ORD00002698,PROD00002698,USER00002698,2024-03-30,2023-12-19,Electronics,152.48,3,Not as described,Returned,-102.0,Credit Card,Next-Day,23.1,synthetic_returns
ORD00007601,PROD00007601,USER00007601,2024-03-30,,Clothing,85.4,1,,Not Returned,,Gift Card,Next-Day,19.85,synthetic_returns
ORD00009964,PROD00009964,USER00009964,2024-03-30,,Home,13.31,5,,Not Returned,,Credit Card,Express,21.83,synthetic_returns
ORD00003000,PROD00003000,USER00003000,2024-03-31,,Electronics,211.2,2,,Not Returned,,PayPal,Next-Day,30.41,synthetic_returns
ORD00003773,PROD00003773,USER00003773,2024-03-31,,Home,97.91,2,,Not Returned,,Gift Card,Next-Day,3.62,synthetic_returns
ORD00009115,PROD00009115,USER00009115,2024-04-01,,Books,255.67,5,,Not Returned,,Debit Card,Next-Day,24.25,synthetic_returns
ORD00000730,PROD00000730,USER00000730,2024-04-02,,Toys,478.52,4,,Not Returned,,Credit Card,Express,24.3,synthetic_returns
ORD00000765,PROD00000765,USER00000765,2024-04-02,2023-03-16,Clothing,448.82,2,Wrong item,Returned,-383.0,Gift Card,Standard,4.63,synthetic_returns
ORD00001684,PROD00001684,USER00001684,2024-04-02,,Clothing,246.62,1,,Not Returned,,Gift Card,Express,37.46,synthetic_returns
ORD00002110,PROD00002110,USER00002110,2024-04-02,,Clothing,175.09,2,,Not Returned,,Gift Card,Standard,4.01,synthetic_returns
ORD00006081,PROD00006081,USER00006081,2024-04-02,2023-01-18,Electronics,58.57,1,Not as described,Returned,-440.0,Gift Card,Standard,24.47,synthetic_returns
ORD00002124,PROD00002124,USER00002124,2024-04-03,2024-01-22,Toys,498.81,5,Not as described,Returned,-72.0,PayPal,Standard,22.02,synthetic_returns
ORD00005094,PROD00005094,USER00005094,2024-04-03,2023-12-27,Home,164.0,3,Defective,Returned,-98.0,Credit Card,Standard,6.09,synthetic_returns
ORD00003154,PROD00003154,USER00003154,2024-04-04,2024-02-04,Clothing,453.48,4,Wrong item,Returned,-60.0,Credit Card,Next-Day,39.18,synthetic_returns
ORD00009784,PROD00009784,USER00009784,2024-04-04,2024-11-04,Books,69.61,2,Not as described,Returned,214.0,Debit Card,Express,30.48,synthetic_returns
ORD00004288,PROD00004288,USER00004288,2024-04-05,,Toys,62.32,5,,Not Returned,,Gift Card,Express,10.46,synthetic_returns
ORD00005980,PROD00005980,USER00005980,2024-04-05,2024-02-22,Toys,33.07,5,Not as described,Returned,-43.0,Debit Card,Express,19.26,synthetic_returns
ORD00006289,PROD00006289,USER00006289,2024-04-05,2024-12-19,Electronics,330.95,1,Wrong item,Returned,258.0,Debit Card,Express,24.55,synthetic_returns
ORD00008722,PROD00008722,USER00008722,2024-04-05,,Books,478.14,4,,Not Returned,,PayPal,Standard,14.81,synthetic_returns
ORD00000029,PROD00000029,USER00000029,2024-04-06,,Books,317.9,5,,Not Returned,,Gift Card,Standard,18.05,synthetic_returns
ORD00000952,PROD00000952,USER00000952,2024-04-06,2023-07-10,Home,222.77,4,Not as described,Returned,-271.0,Credit Card,Express,23.53,synthetic_returns
ORD00005741,PROD00005741,USER00005741,2024-04-06,2023-01-07,Toys,463.31,4,Changed mind,Returned,-455.0,Gift Card,Express,25.88,synthetic_returns
ORD00006478,PROD00006478,USER00006478,2024-04-06,2024-12-20,Books,266.74,2,Defective,Returned,258.0,Gift Card,Next-Day,21.94,synthetic_returns
ORD00007144,PROD00007144,USER00007144,2024-04-07,2024-02-01,Books,67.61,4,Changed mind,Returned,-66.0,PayPal,Next-Day,18.1,synthetic_returns
ORD00008439,PROD00008439,USER00008439,2024-04-07,2023-05-18,Home,75.66,2,Defective,Returned,-325.0,PayPal,Next-Day,24.71,synthetic_returns
ORD00003043,PROD00003043,USER00003043,2024-04-08,,Electronics,317.26,1,,Not Returned,,Debit Card,Standard,7.01,synthetic_returns
ORD00003509,PROD00003509,USER00003509,2024-04-08,2023-10-11,Books,330.53,1,Changed mind,Returned,-180.0,Credit Card,Standard,3.13,synthetic_returns
ORD00004038,PROD00004038,USER00004038,2024-04-08,2023-06-17,Books,28.02,3,Defective,Returned,-296.0,PayPal,Express,9.79,synthetic_returns
ORD00006123,PROD00006123,USER00006123,2024-04-08,2024-01-25,Clothing,288.83,3,Wrong item,Returned,-74.0,Gift Card,Next-Day,38.72,synthetic_returns
ORD00008824,PROD00008824,USER00008824,2024-04-08,,Home,30.79,3,,Not Returned,,Gift Card,Express,36.38,synthetic_returns
ORD00001149,PROD00001149,USER00001149,2024-04-09,2024-03-09,Electronics,423.17,5,Wrong item,Returned,-31.0,Gift Card,Standard,9.75,synthetic_returns
ORD00001780,PROD00001780,USER00001780,2024-04-09,2023-09-14,Electronics,239.75,1,Not as described,Returned,-208.0,PayPal,Express,5.09,synthetic_returns
ORD00005090,PROD00005090,USER00005090,2024-04-09,,Clothing,48.22,2,,Not Returned,,Debit Card,Next-Day,2.91,synthetic_returns
ORD00005790,PROD00005790,USER00005790,2024-04-09,,Toys,326.19,4,,Not Returned,,Gift Card,Express,38.46,synthetic_returns
ORD00006687,PROD00006687,USER00006687,2024-04-13,,Home,38.21,3,,Not Returned,,Debit Card,Express,36.03,synthetic_returns
ORD00008447,PROD00008447,USER00008447,2024-04-13,,Toys,472.08,5,,Not Returned,,PayPal,Next-Day,4.58,synthetic_returns
ORD00009657,PROD00009657,USER00009657,2024-04-13,2023-06-15,Books,171.19,3,Defective,Returned,-303.0,PayPal,Next-Day,48.43,synthetic_returns
ORD00000799,PROD00000799,USER00000799,2024-04-14,2024-09-18,Books,133.34,3,Changed mind,Returned,157.0,PayPal,Standard,48.33,synthetic_returns
ORD00006157,PROD00006157,USER00006157,2024-04-15,,Books,87.65,2,,Not Returned,,Gift Card,Express,32.69,synthetic_returns
ORD00008000,PROD00008000,USER00008000,2024-04-15,,Clothing,312.12,5,,Not Returned,,Credit Card,Next-Day,31.31,synthetic_returns
ORD00005196,PROD00005196,USER00005196,2024-04-17,2023-03-26,Clothing,267.6,5,Wrong item,Returned,-388.0,PayPal,Next-Day,7.91,synthetic_returns
ORD00000673,PROD00000673,USER00000673,2024-04-18,,Books,110.65,4,,Not Returned,,Credit Card,Standard,21.57,synthetic_returns
ORD00005731,PROD00005731,USER00005731,2024-04-18,2024-02-08,Electronics,223.47,4,Defective,Returned,-70.0,Gift Card,Standard,5.89,synthetic_returns
ORD00006838,PROD00006838,USER00006838,2024-04-19,,Electronics,80.31,1,,Not Returned,,Credit Card,Express,19.03,synthetic_returns
ORD00007203,PROD00007203,USER00007203,2024-04-19,,Home,197.18,3,,Not Returned,,Debit Card,Next-Day,20.29,synthetic_returns
ORD00008650,PROD00008650,USER00008650,2024-04-19,2023-09-29,Books,347.1,4,Wrong item,Returned,-203.0,Credit Card,Next-Day,4.25,synthetic_returns
ORD00008279,PROD00008279,USER00008279,2024-04-20,2023-02-08,Books,97.85,3,Defective,Returned,-437.0,Credit Card,Next-Day,39.72,synthetic_returns
ORD00008897,PROD00008897,USER00008897,2024-04-20,,Toys,318.66,1,,Not Returned,,Gift Card,Next-Day,31.71,synthetic_returns
ORD00009170,PROD00009170,USER00009170,2024-04-20,,Clothing,19.46,3,,Not Returned,,Credit Card,Express,44.06,synthetic_returns
ORD00004302,PROD00004302,USER00004302,2024-04-21,,Home,207.91,3,,Not Returned,,PayPal,Express,46.48,synthetic_returns
ORD00001726,PROD00001726,USER00001726,2024-04-22,2023-09-22,Clothing,479.67,5,Wrong item,Returned,-213.0,Gift Card,Express,5.28,synthetic_returns
ORD00005140,PROD00005140,USER00005140,2024-04-22,2024-04-07,Home,410.65,1,Wrong item,Returned,-15.0,Credit Card,Standard,14.81,synthetic_returns
ORD00007457,PROD00007457,USER00007457,2024-04-22,,Toys,426.44,2,,Not Returned,,Debit Card,Express,29.42,synthetic_returns
ORD00008581,PROD00008581,USER00008581,2024-04-22,,Clothing,445.21,2,,Not Returned,,PayPal,Next-Day,30.08,synthetic_returns
ORD00001479,PROD00001479,USER00001479,2024-04-23,2024-05-16,Books,272.24,5,Defective,Returned,23.0,Credit Card,Express,8.95,synthetic_returns
ORD00003314,PROD00003314,USER00003314,2024-04-23,2023-09-05,Clothing,110.94,1,Changed mind,Returned,-231.0,Credit Card,Standard,29.1,synthetic_returns
ORD00008015,PROD00008015,USER00008015,2024-04-23,,Clothing,246.27,2,,Not Returned,,Credit Card,Next-Day,18.2,synthetic_returns
ORD00008776,PROD00008776,USER00008776,2024-04-23,2023-03-29,Toys,178.3,2,Not as described,Returned,-391.0,Debit Card,Next-Day,5.18,synthetic_returns
ORD00000738,PROD00000738,USER00000738,2024-04-24,2024-08-10,Electronics,46.96,2,Changed mind,Returned,108.0,PayPal,Express,3.77,synthetic_returns
ORD00003473,PROD00003473,USER00003473,2024-04-24,,Electronics,407.35,3,,Not Returned,,PayPal,Express,27.79,synthetic_returns
ORD00005213,PROD00005213,USER00005213,2024-04-25,,Toys,87.18,4,,Not Returned,,Gift Card,Express,17.2,synthetic_returns
ORD00006977,PROD00006977,USER00006977,2024-04-25,,Toys,116.21,1,,Not Returned,,Gift Card,Express,37.43,synthetic_returns
ORD00003570,PROD00003570,USER00003570,2024-04-26,2024-07-26,Books,314.76,1,Defective,Returned,91.0,Debit Card,Standard,41.79,synthetic_returns
ORD00007537,PROD00007537,USER00007537,2024-04-27,2024-05-15,Books,299.78,3,Defective,Returned,18.0,PayPal,Express,25.8,synthetic_returns
ORD00009541,PROD00009541,USER00009541,2024-04-27,,Clothing,339.72,1,,Not Returned,,Credit Card,Next-Day,46.41,synthetic_returns
ORD00002707,PROD00002707,USER00002707,2024-04-28,2023-09-01,Home,405.76,5,Not as described,Returned,-240.0,Debit Card,Standard,12.51,synthetic_returns
ORD00007736,PROD00007736,USER00007736,2024-04-29,2023-04-23,Electronics,160.25,1,Changed mind,Returned,-372.0,Gift Card,Express,23.6,synthetic_returns
ORD00004080,PROD00004080,USER00004080,2024-04-30,,Books,247.88,5,,Not Returned,,PayPal,Standard,17.67,synthetic_returns
ORD00000101,PROD00000101,USER00000101,2024-05-01,2024-08-20,Books,169.93,5,Wrong item,Returned,111.0,Credit Card,Next-Day,27.73,synthetic_returns
ORD00000376,PROD00000376,USER00000376,2024-05-01,2023-12-23,Clothing,363.54,5,Changed mind,Returned,-130.0,Debit Card,Next-Day,46.68,synthetic_returns
ORD00001671,PROD00001671,USER00001671,2024-05-02,2024-04-07,Books,416.26,1,Defective,Returned,-25.0,Gift Card,Standard,31.6,synthetic_returns
ORD00003860,PROD00003860,USER00003860,2024-05-02,,Electronics,91.07,1,,Not Returned,,Credit Card,Next-Day,13.69,synthetic_returns
ORD00007420,PROD00007420,USER00007420,2024-05-02,,Electronics,341.46,5,,Not Returned,,Credit Card,Standard,14.66,synthetic_returns
ORD00002029,PROD00002029,USER00002029,2024-05-03,,Electronics,325.09,2,,Not Returned,,PayPal,Next-Day,21.63,synthetic_returns
ORD00003595,PROD00003595,USER00003595,2024-05-03,,Books,114.77,3,,Not Returned,,Gift Card,Standard,39.32,synthetic_returns
ORD00005028,PROD00005028,USER00005028,2024-05-03,2023-09-19,Electronics,277.04,1,Changed mind,Returned,-227.0,Gift Card,Next-Day,8.23,synthetic_returns
ORD00009587,PROD00009587,USER00009587,2024-05-03,,Books,14.63,3,,Not Returned,,Gift Card,Express,43.56,synthetic_returns
ORD00000291,PROD00000291,USER00000291,2024-05-04,2023-01-07,Clothing,181.12,5,Changed mind,Returned,-483.0,Credit Card,Standard,31.29,synthetic_returns
ORD00002885,PROD00002885,USER00002885,2024-05-04,2024-02-20,Toys,94.84,2,Not as described,Returned,-74.0,Credit Card,Express,35.24,synthetic_returns
ORD00003012,PROD00003012,USER00003012,2024-05-04,2024-06-22,Toys,114.58,2,Defective,Returned,49.0,Credit Card,Express,5.48,synthetic_returns
ORD00008069,PROD00008069,USER00008069,2024-05-04,,Electronics,104.03,5,,Not Returned,,PayPal,Next-Day,21.14,synthetic_returns
ORD00001739,PROD00001739,USER00001739,2024-05-05,2024-10-06,Toys,68.97,2,Wrong item,Returned,154.0,PayPal,Standard,27.98,synthetic_returns
ORD00002995,PROD00002995,USER00002995,2024-05-05,2024-05-17,Books,17.47,1,Defective,Returned,12.0,Debit Card,Standard,30.5,synthetic_returns
ORD00004974,PROD00004974,USER00004974,2024-05-05,,Books,231.93,3,,Not Returned,,PayPal,Express,8.82,synthetic_returns
ORD00000058,PROD00000058,USER00000058,2024-05-06,,Home,129.94,5,,Not Returned,,PayPal,Next-Day,12.83,synthetic_returns
ORD00004775,PROD00004775,USER00004775,2024-05-06,2024-04-04,Home,244.26,2,Not as described,Returned,-32.0,Debit Card,Standard,15.18,synthetic_returns
ORD00005396,PROD00005396,USER00005396,2024-05-06,,Toys,477.1,5,,Not Returned,,Credit Card,Express,1.75,synthetic_returns
ORD00003666,PROD00003666,USER00003666,2024-05-07,2024-01-16,Home,33.22,5,Wrong item,Returned,-112.0,Credit Card,Next-Day,32.92,synthetic_returns
ORD00000353,PROD00000353,USER00000353,2024-05-08,2024-06-04,Home,448.77,2,Changed mind,Returned,27.0,Credit Card,Express,43.67,synthetic_returns
ORD00001981,PROD00001981,USER00001981,2024-05-08,,Books,473.88,5,,Not Returned,,Debit Card,Standard,7.98,synthetic_returns
